recon name	has match in metaCyc	ids	number of reactions included
(2R,6S,10S)-pristanate	True	PAHGJZDQXIOYTH-OKZBNKHCSA-N	3	PRISTANATE  ;  TUBERCULOSTEARATE	C19H37O2
1-alkyl 2-acylglycerol 3-phosphoethanolamine	False	36712	2
Inosine	True	UGQMRVRMYYASKQ-KQYNXXCUSA-N 17596 HMDB00195 C00294 6021	6	INOSINE	C10H12N4O5
w-hydroxyl arachidonic acid	True	OFOHMBHZMFNVJA-UHFFFAOYSA-N 34306 HMDB02344 C14748 5283157 LMFA03060009	0	CPD66-52  ;  CPD66-55	C20H31O3
1-phosphatidyl-1D-myo-inositol 4-phosphate(3-)	False	58178	14
10-formyltetrahydrofolate-[Glu](5)	False		4
fatty acid retinol	False		4
1-methylnicotinamide	True	LDHMAVIPBRSVRG-UHFFFAOYSA-O 16797 HMDB00699 C02918 457	1	CPD-396	C7H9N2O1
carbon dioxide	True	CURLTUGMZLYLDI-UHFFFAOYSA-N 16526 HMDB01967 C00011 280	142	CARBON-DIOXIDE	C1O2
V3Fuc-nLc6Cer	False		0
Succinate	True	KDYFGRWQOYBRFD-UHFFFAOYSA-N 15741 HMDB00254 C00042 1110 LMFA01170043	15	SUC	C4H4O4
1-phosphatidyl-1D-myo-inositol 3,4,5-trisphosphate(7-)	False	57836	10
(8Z,11Z,14Z)-eicosatrienoic acid	True	HOBAELRKJCKHQD-UHFFFAOYSA-N 3011	1	CPD-15329	C20H33O2
ADP alpha-D-glucoside(2-)	True	WFPZSXYXPSUOPY-ROYWQJLOSA-N 15751 HMDB06557 C00498 16500	1	ADP-D-GLUCOSE	C16H23N5O15P2
3-(methylthio)propionate	True	CAOMCZAIALVUPA-UHFFFAOYSA-N 1438 HMDB01527 C08276 563 LMFA01130006	1	CPD-7672	C4H7O2S1
N(omega)-(L-Arginino)succinate	True	KDZOASGQNOPSCU-WDSKDSINSA-N 57472 HMDB00052 C03406 16950	2	L-ARGININO-SUCCINATE	C10H17N4O6
phosphoethanolaminyl-mannosyl-glucosylaminyl-acylphosphatidylinositol (H5)	False		2
maltopentaose	True	FTNIPWXXIGNQQF-DWTFCAFKSA-N 61952 HMDB12254 13489094	2	MALTOPENTAOSE	C30H52O26
3-oxoeicosanoyl-CoA	True	FYBVHNZJDVUVLJ-IBYUJNRCSA-N 52327 25229571 LMFA07050077	2	CPD-14271	C41H68N7O18P3S1
keratan sulfate I biosynthesis, precursor 19	False		1
isobutyrylglycine	True	DCICDMMXFIELDF-UHFFFAOYSA-N 70979 HMDB00730 10855600	1	CPD-35	C6H10N1O3
fucosyl galactosylgloboside	False		0
Isopentenyl diphosphate	True	NUHSROFQTUXZQQ-UHFFFAOYSA-N 16584 HMDB01347 C00129 1195 LMPR01010008	10	DELTA3-ISOPENTENYL-PP	C5H9O7P2
Methanethiol	True	LSDPWZHWYPCBBB-UHFFFAOYSA-N 16007 HMDB03227 C00409 878	1	CPD-7671	C1H4S1
3alpha,7alpha,12alpha-Trihydroxy-5beta-cholestanoate	True	CNWPIIOQKZNXBB-VCVMUKOKSA-N 48043 HMDB03873 C04722 23657849 LMST04030001	5	CPD-1836	C27H45O5
3-oxo-docosa-cis,cis,cis-10,13,16-trienoyl-CoA	False	GPKHWNMCLWDFOL-IKNWWIGSSA-N	2
3,4-Dihydroxymandelate	True	RGHMISIYKIHAJW-UHFFFAOYSA-N 27637 HMDB01866 C05580 85782	4	CPD-11879	C8H7O5
3-Ureidoisobutyrate	True	PHENTZNALBMCQD-UHFFFAOYSA-N 1670 HMDB02031 C05100	2	3-UREIDO-ISOBUTYRATE	C5H9N2O3
3',5'-diiodothyroacetate	True	KOTHYHWAVXIZEJ-UHFFFAOYSA-N 4532725	1	CPD0-1360	C14H9I2O4
FMN	True	FVTCRASFADXXNN-SCRDCRAPSA-N 17621 HMDB01520 C00061 643976	5	FMN	C17H19N4O9P1
(3,4-dihydroxyphenyl)acetate	True	CFFZDZCDUFSOFZ-UHFFFAOYSA-N 41941 HMDB01336 C01161	3	CPD-782	C8H7O4
Gal-GlcNAc-Gal globoside	False		0
2-hydroxyestrone-1-S-glutathione	False	DGWRLJJHHOOYBF-KBPAMUMTSA-N HMDB12623 53481501	1
4-(trimethylammonio)butanoate	True	JHPNVNIEXXLNTR-UHFFFAOYSA-N 1941 HMDB01161 C01181	2	GAMMA-BUTYROBETAINE	C7H15N1O2
pantetheine	True	ZNXZGRMVNNHPCA-VIFPVBQESA-N 16753 HMDB03426 C00831 439322	5	CPD-511	C11H22N2O4S1
leukotriene C4(2-)	True	GWNVDXQDILPJIG-OJJQZRKESA-N 16978 HMDB01198 C02166 5280493 LMFA03020003	4	LEUKOTRIENE-C4	C30H45N3O9S1
timnodonyl coenzyme A	False	JWZLRYCDDXHXDL-RHJOWLLNSA-N HMDB06514 52922050 LMFA07050063	2
dihomo-gamma-linolenyl carnitine	False	RDIZZXFTCZPSRY-UHFFFAOYSA-N	0
Somatostatin fragment 3-14	False	TZTLCJNYBHBVBN-AFXJIWCMSA-N HMDB13071 53481604	1
heptadecanoyl carnitine	False	DWSFAVOTORHAAL-UHFFFAOYSA-N HMDB06210 53477803	0
oxalate(2-)	True	MUBZPKHOEPUJKR-UHFFFAOYSA-N 16995 HMDB02329 C00209 971	3	OXALATE	C2O4
10,11-dihydro-leukotriene B4	False	NKUPFHTVILUPKF-OALUTQOASA-N HMDB12504 53481449	1
Propinol adenylate	False		3
3-oxo-(2S,6R,10R)-trimethyl-hendecanoyl-CoA	True	PNNFJGGYIRMCJJ-UUKPERDJSA-N	2	CPD0-1163  ;  CPD-10284	C35H56N7O18P3S1
sialyl-Tn antigen	False		1
keratan sulfate I, degradation product 6	False		1
3,3',5'-triiodo-L-thyronine-beta-D-glucuronoside	True	JEHVAYWAGFSNHA-UKJVJLCYSA-N	1	CPD-11402  ;  CPD-11400	C21H19I3N1O10
2-Hydroxybutyrate	True	AFENDNXGAFYKQO-UHFFFAOYSA-N 1148 HMDB00008 C05984 LMFA01050004	1	CPD-3564	C4H7O3
keratan sulfate I, degradation product 26	False		0
D-3-Hydroxyhexanoyl-ACP	False	C05747	1
2-trans-9,12,15,18-all-cis-tetracosapentaenoyl-CoA	False	AVRCOFDAWHWKMB-XMLSFASZSA-N	2
tyraminium	True	DZGWFCGJZKJUFP-UHFFFAOYSA-N 15760 HMDB00306 C00483 5610	4	TYRAMINE	C8H12N1O1
diglyceride	False		23
linoelaidic acid (all trans C18:2)	True	OYHQOLUKZRVURQ-UHFFFAOYSA-N HMDB06270 5282457 LMFA01030123	0	LINOLEIC_ACID  ;  CPD-8478  ;  9-CIS11-TRANS-OCTADECADIENOATE  ;  CPD-8203	C18H31O2
5-oxo-EPE	True	KVLNCELNGBMHDX-UHFFFAOYSA-N	1	CPD1F-138	C20H27O3
11-HpODE	True	PLWDMWAXENHPLY-UHFFFAOYSA-N 15657 C07338 5230520 LMFA02000115	1	CPD0-2064	C18H31O4
spermine dialdehyde	False	WPBJCXUUUSDQJO-UHFFFAOYSA-N HMDB13076 217390	1
gama-CEHC-glucuronide	False	WUOKWMDSDKXAQY-PKENLYCVSA-N	2
spermidine monoaldehyde 2	True	JNZUMEMWAPJNLC-UHFFFAOYSA-N 51824 HMDB12135 19913541	3	CPD-6121	C7H18N2O1
trans,cis,cis,cis-2,10,13,16-docosatetraenoyl-CoA	False	KFIUKMFBVDDVDZ-IKNWWIGSSA-N	2
2',3'-cyclic UMP(1-)	True	HWDMHJDYMFRXOX-XVFCMESISA-N 28637 HMDB11640 C02355 439715	1	CPD-3725	C9H10N2O8P1
(Gal)4 (Glc)1 (GlcNAc)3 (LFuc)1 (Cer)1	False	62671	1
3-oxopristanoyl-CoA(4-)	True	NQFYRDGBRBDQQG-SVFBWJQPSA-N 15371 HMDB02057 C07297 441253	1	3-OXOPRISTANOYL-COA	C40H66N7O18P3S1
4-oxo-9-cis-retinoyl-beta-glucuronide	True	XEIKLAKHCVSUMR-LUGHBPAASA-N	1	CPD-8663	C26H33O9
3(S)-hydroxy-cis-9-octadecenoyl-CoA	True	LHAYYTCFPMUQNR-FQDOHAFRSA-N	2	CPD-10260	C39H64N7O18P3S1
clupanodonyl CoA	False	NDRVWKXEWNMEEO-IKNWWIGSSA-N HMDB06267 C16166 53477812	2
25-Hydroxyvitamin D2	True	KJKIIUAXZGLUND-WYBYICLWSA-N HMDB01438 LMST03010030	3	CPD-4580  ;  CPD-12927	C28H44O2
11beta-Hydroxyandrost-4-ene-3,17-dione	True	WSCUHXPGYUMQEX-KCZNZURUSA-N 27967 HMDB06773 C05284 94141 LMST02020066	1	CPD66-26  ;  TESTOLOLACTONE  ;  19-OXO-TESTOSTERONE  ;  CPD-14649  ;  2-METHOXY-ESTRADIOL-17B	C19H26O3
androsterone	True	QGXBDMJGAMFCBF-HLUDHZFRSA-N 16032 HMDB00031 C00523 5879 LMST02020001	3	ANDROSTERONE	C19H30O2
Iodine	True	PNDPGZBMCMUPRI-UHFFFAOYSA-N 17606 HMDB00675 C01382 807	3	IODINE-MOLECULE	I2
S-(9-deoxy-delta12-PGD2)-glutathione	False	FRARAXHWXSZZOK-DDZJKUNASA-N HMDB13057 53481597	2
3-Oxohexadecanoyl-ACP	False	C05762	2
Benzo[a]pyrene-2,3-diol	False		1
3,5,3',5'-tetraiodothyroacetate-beta-D-glucuronoside	True	GYORPZQLVMNOGY-MPSGWSHVSA-N	1	CPD-11409	C20H14I4O10
keratan sulfate II (core 2-linked), degradation product 7	False		0
glycolate	True	AEMRFAOFKBGASW-UHFFFAOYSA-N 17497 HMDB00115 C00160 757	6	GLYCOLLATE	C2H3O3
all-cis-10,13,16,19-docosatetraenoyl-CoA	False	BEEQBBPNTYBGDP-IKNWWIGSSA-N	2
(R)-5-phosphonatomevalonate(3-)	True	OKZYCXHTTZZYSK-ZCFIWIBFSA-N 17436 HMDB01343 C01107 439400 LMFA01050415	4	CPD-499	C6H10O7P1
hydroxy nifedipine	False		1
Aquacob(III)alamin	True	YOZNUFWCRFCGIH-UVKKECPRSA-L 15852 HMDB03458 C00992	1	AQUACOBIIIALAMIN	C62H93CO1N13O15P1
keratan sulfate I biosynthesis, precursor 5	False		0
deacylated-glycophosphatidylinositol (GPI)-anchored protein	False		1
testosterone	True	MUMGGOZAMZWBJJ-DYKIIFRCSA-N 17347 HMDB00234 C00535 6013 LMST02020002	7	TESTOSTERONE	C19H28O2
2,3-diketo-5-methylthio-1-phosphopentane	True	50604 C15650 561	2	CPD-8999	C6H9O6P1S1
keratan sulfate II (core 2-linked), degradation product 3	False		0
L-fucose	True	SHZGCJCMOBCMKK-DHVFOXMCSA-N 2181 HMDB00174 C01019 17106	4	CPD0-1107  ;  CPD-10329	C6H12O5
maltodecaose	False	RJQKKZNUWRIHCS-VIWSABBZSA-N HMDB12999 53481573	1
3-hydroxyhexadecanoylcarnitine	False	MHJOYNGEDDXLLU-LBAQZLPGSA-N HMDB13336 53481691	1
NADPH-redox-potential	False		0
Lc4Cer	False		2
heparan sulfate, degradation product 6	False		0
activated-sulphur	False		0
8,9-EET	True	DBWQSCSXHFNTMO-UHFFFAOYSA-N 34490 HMDB02232 C14769 5283203 LMFA03080003	1	CPD66-52  ;  CPD66-55	C20H31O3
24,25-Dihydrolanosterol	True	MBZYKEVPFYHDOH-BQNIITSRSA-N 28113 HMDB06839 C05109 440560 LMST01010087	2	CPD-8606	C30H52O1
keratan sulfate II biosynthesis, precursor 8	False		0
5-Amino-1-(5-Phospho-D-ribosyl)imidazole-4-carboxamide	True	NOTGFIUVDGNKRI-UUOKFMHZSA-N 18406 HMDB01517 C04677 65110	2	AICAR	C9H13N4O8P1
3-hydroxypropanoyl-CoA(4-)	True	BERBFZCUSMQABM-IEXPHMLFSA-N 27762 HMDB06807 C05668 440753	4	3-HYDROXY-PROPIONYL-COA	C24H36N7O18P3S1
1-Pyrroline-5-carboxylate	True	DWAKNKKXGALPNW-UHFFFAOYSA-N 1372 HMDB01301 C04322 1196	10	1-PYROLINE-2-CARBOXYLATE  ;  L-DELTA1-PYRROLINE_5-CARBOXYLATE  ;  DELTA1-PYRROLINE_2-CARBOXYLATE  ;  CPD0-2281  ;  CPD-11172	C5H6N1O2
3-oxo-13cis-docosenoyl-CoA	False	TWKFVJBYYSLPHE-IKNWWIGSSA-N	2
cis,cis-11,14-eicosadienoyl-CoA	True	YCKYOUVXZZJCIU-XTSUOFIPSA-N	1	CPD-12646	C41H66N7O17P3S1
chondroitin sulfate D (GlcNAc6S-GlcA2S) proteoglycan	False		2
Selenohomocysteine	True	XDSSPSLGNGIIHP-UHFFFAOYSA-N 9068 HMDB04119 C05698 440763	3	SELENOHOMOCYSTEINE	C4H9N1O2SE1
S-formylglutathionate(1-)	True	FHXAGOICBFGEBF-BQBZGAKWSA-N 16225 HMDB01550 C01031 189122	3	CPD-548	C11H16N3O7S1
nitryl chloride	False	NXRVFVBNLWGOCL-UHFFFAOYSA-N 13932711	1
13'-hydroxy-alpha-tocopherol	True	URYLCCKXLNXSRS-YPPOIOMDSA-N HMDB12559 53481465	2	CPD-11960	C29H50O3
myo-inositol 1,3,4,6-tetrakisphosphate(8-)	True	ZAWIXNGTTZTBKV-JMVOWJSSSA-N 16155 HMDB01187 C04477	2	CPD-505	C6H8O18P4
4-methoxyestrone	True	PUEXVLNGOBYUEW-PITQQHRWSA-N 194066	1	CPD-13708  ;  CPD66-25	C19H24O3
chondroitin sulfate C (GalNAc6S-GlcA), degradation product 4	False		0
Prostaglandin PGB2 glyceryl ester	False	FHFHTYWWDZUGTL-IBGZPJMESA-N	1
D-glucurono-6,3-lactone	True	UYUXSRADSPPKRZ-SKNVOMKLSA-N 18268 HMDB06355 C02670 92283	4	D-GLUCURONOLACTONE	C6H8O6
2,7,10,13,16,19-docosahexenoylcoa	False		2
benzoate	True	WPYMKLBDIGXBTP-UHFFFAOYSA-N 30746 HMDB01870 C00180	1	BENZOATE	C7H5O2
cis-dodec-3-enoyl-CoA(4-)	True	XEMIVMKTVGRFTD-GMHMEAMDSA-N 58543 HMDB04257 C02944 16061154 LMFA07050009	3	CPD-7221	C33H52N7O17P3S1
3-Mercaptolactate	False	OLQOVQTWRIJPRE-UHFFFAOYSA-N 28580 HMDB02127 C05823 160645	2
omeprazole	True	SUBDBMMJDZJVOS-UHFFFAOYSA-N 7772 HMDB01913 C07324 4594	1	CPD-9053	C17H19N3O3S1
ApoA1	False		1
N-carbamoyl-beta-alaninate	True	JSJWCHRYRHKBBW-UHFFFAOYSA-N 18261 HMDB00026 C02642	2	3-UREIDO-PROPIONATE	C4H7N2O3
3,5,3'-triiodo-L-thyronine-beta-D-glucuronoside	True	YYFGGGCINNGOLE-UKJVJLCYSA-N	1	CPD-11402  ;  CPD-11400	C21H19I3N1O10
tetracosapentaenoic acid, n-6	False	VENRYLMOFDSSDJ-UHFFFAOYSA-N HMDB06322 14505435 LMFA01030820	0
Adenylylselenate	True	XCADVMZZFPIERR-KQYNXXCUSA-N 2485 HMDB04112 C05686 440758	2	CPD-13713	C10H12N5O10P1SE1
myo-inositol hexakisphosphate(12-)	True	IMQLKJBTEOYOSI-GPIVLXJGSA-N 17401 HMDB03502 C01204 890	3	MI-HEXAKISPHOSPHATE	C6H6O24P6
keratan sulfate I biosynthesis, precursor 9	False		0
paclitaxel	True	RCINICONZNJXQF-MZXODVADSA-N 45863 C07394 36314 LMPR0104390001	1	CPD-8718	C47H31N1O14
14-demethyllanosterol	True	CHGIKSSZNBCNDW-QGBOJXOESA-N 18364 HMDB01286 C05108 LMST01010176	4	44-DIMETHYL-824-CHOLESTADIENOL	C29H48O1
lanosterol	True	CAHGCLMLTWQZNJ-BQNIITSRSA-N 16521 HMDB01251 C01724 246983 LMST01010017	5	LANOSTEROL	C30H50O1
4-pyridoxate	True	HXACOUQIXZGNBF-UHFFFAOYSA-N 17405 HMDB00017 C00847	1	CPD-1112	C8H9N1O4
15-epi-lipoxin B5	True	VLLDKSJDBRLUOY-IPMKNSEASA-N HMDB12588 53481476	1	5Z13E-69-ALPHA-EPOXY-11-ALPHA-HYDROXPROS  ;  5Z13E-9-ALPHA-HYDROXY-1115-DIOXOPROS  ;  CPD66-57  ;  HYDROXY-915-DIOXOPROSTA-13-ENOATE	C20H29O5
(GlcNAc-GlcA)2-GlcNAc-GlcA-Gal-Gal-Xyl-L-Ser (protein)	False		0
keratan sulfate I, degradation product 36	False		0
heparan sulfate, degradation product 11	False		1
clupanodonic acid	True	YUFFSWGQGVEMMI-UHFFFAOYSA-N 53488 HMDB06528 C16513 LMFA04000044	0	CPD-13792	C22H33O2
malonyl carnitine	False	ZGNBLKBZJBJFDG-ZETCQYMHSA-N HMDB02095 22833583	1
Pseudoecgonyl-CoA	True	LWFFRRDSDGEAQK-VISZMWHFSA-N HMDB06403 C12450 443846	1	CPD-9772	C30H46N8O18P3S1
chondroitin sulfate D (GlcNAc6S-GlcA2S), precursor 4	False		0
succinyl carnitine	False		2
chondroitin sulfate D (GlcNAc6S-GlcA2S), precursor 3	False		0
(4-hydroxyphenyl)acetaldehyde	True	IPRPPFIAVHPVJH-UHFFFAOYSA-N 15621 HMDB03767 C03765 440113	2	HYDRPHENYLAC-CPD	C8H8O2
prostaglandin H2(1-)	True	YIBNHAJFJUQSRA-BRIYLRKRSA-N 15554 HMDB01381 C00427 445049 LMFA03010010	7	PROSTAGLANDIN-H2	C20H31O5
isovalerylglycine	True	ZRQXMKMBBMNNQC-UHFFFAOYSA-N 70984 HMDB00678 546304	1	5-ACETAMIDOVALERATE	C7H12N1O3
zymosterol	True	CGSJXLIKVBJVRY-XTGBIJOFSA-N 18252 HMDB06271 C05437 92746 LMST01010066	3	ZYMOSTEROL	C27H44O1
trans,cis-2,13-docosadienoyl-CoA	False	UYOUIGJQABBRNN-IKNWWIGSSA-N	2
1-phosphatidyl-1D-myo-inositol 3,5-bisphosphate(5-)	False	57923	8
dynorphin A (1-5)	False	URLZCHNOLZSCCA-XPWALMASSA-N	2
Acetyl adenylate	True	UBPVOHPZRZIJHM-WOUKDFQISA-N 37666 HMDB06880 C05993 440867	2	ACETYL_AMP	C12H15N5O8P1
adrenoyl-CoA	False	QKBTYZDPVNTERQ-IKNWWIGSSA-N	3
6-(alpha-D-glucosaminyl)-1-phosphatidyl-1D-myo-inositol	False	17049	2
6,7-dihydro-5-oxo-leukotriene B4	True	RUTQOBJLGHUCJC-GOSISDBHSA-N	1	CPD-2044  ;  CPD-11568  ;  5Z8Z10E14Z-12S-12-HYDROPEROXYICOS  ;  6E8Z11Z14Z-5S-5-HYDROPEROXYCOSA-6  ;  5Z9E11Z14Z-8R-8-HYDROPEROXYICOSA-TETRAEN  ;  CPD-1911  ;  6Z8E10E14Z-5S12R-512-DIHYDROXYI  ;  5Z8Z11Z13E-15S-15-HYDROPEROXYICOS  ;  CPD-16171  ;  CPD-1912	C20H31O4
5-S-cysteinyldopa	True	SXISMOAILJWTID-RQJHMYQMSA-N 10663203	3	CPD-15154	C12H16N2O6S1
(S)-3-Hydroxyoctadecanoyl-CoA	True	49859586	2	CPD0-2253	C39H66N7O18P3S1
isobutyryl-CoA(4-)	True	AEWHYWSPVRZHCT-NDZSKPAWSA-N 15479 HMDB01243 C00630 3036931	7	ISOBUTYRYL-COA	C25H38N7O17P3S1
17beta-estradiol 3-glucosiduronic acid	False	MUOHJTRCBBDUOW-QXYWQCSFSA-N 36489 HMDB06224 C05503 13783824 LMST05010007	0
dihydrolipoate	True	IZFHEQBZOYJLPK-UHFFFAOYSA-N 18047 HMDB12210 C02147 421	1	CPD-296	C8H15O2S2
5-hydroxy-L-tryptophan	True	LDCYZAJDBXYCGN-VIFPVBQESA-N 28171 HMDB00472 C01017 439280	4	5-HYDROXY-TRYPTOPHAN	C11H12N2O3
(R)-methylmalonyl-CoA(5-)	True	MZFOKIKEPGUZEN-AGCMQPJKSA-N 15465 HMDB01269 C00683 439291	3	D-METHYL-MALONYL-COA	C25H35N7O19P3S1
12-oxo-20-trihydroxy-leukotriene B4	False	QVZXILIWUPKGPA-SFHVURJKSA-N HMDB12553 53481460	2
3-Oxohexacosyl-CoA	True	VOMUIFOBQMYJPJ-CPIGOPAHSA-N 52977	1	CPD-14274	C47H80N7O18P3S1
2-Methylprop-2-enoyl-CoA	True	NPALUEYCDZWBOV-NDZSKPAWSA-N 27754 HMDB01011 C03460	4	METHACRYLYL-COA	C25H36N7O17P3S1
D-glucosyl-N-acylsphingosine	False	18368	5
(R)-2-hydroxy-4-methylpentanoate	True	LVRFTAZAXQPQHI-RXMQYKEDSA-N 55534 HMDB00624 C03264 439960 LMFA01050402	1	CPD-102	C6H11O3
2-Methoxyestrone	True	WHEUWNKSCXYKBU-QPWUGHHJSA-N 1189 HMDB00010 C05299 440624 LMST02010033	1	XANTHOSINE	C19H24O3
18(R)-hydroxy-20-oxo-20-CoA-LTE4	False	LTGUFAUPEHDXRQ-MMYROIOBSA-N HMDB12605	2
w-carboxy leukotriene B4	True	SXWGPVJGNOLNHT-QZTJIDSGSA-N 27562 HMDB06059 C05950 5280877 LMFA03020016	1	CPD-12360  ;  CPD-10115	C20H28O6
Pyridoxamine	True	NHZMQXZHNVQTQA-UHFFFAOYSA-N 16410 HMDB01431 C00534 1052	3	PYRIDOXAMINE	C8H13N2O2
docosanoyl-CoA	True	NDDZLVOCGALPLR-IKNWWIGSSA-N 65088 HMDB12930 C16528 168166 LMFA07050052	3	CPD-10279	C43H74N7O17P3S1
(S)-Hydroxyoctanoyl-CoA	True	ATVGTMKWKDUCMS-OTOYJEMWSA-N 28632 HMDB03940 C05266 11966216 LMFA07050015	2	CPD0-2224	C29H46N7O18P3S1
GlcA-beta-1,3-Gal-beta-1,3-Gal-beta-1,4-Xylose	False		1
1D-myo-inositol 3-phosphate(2-)	True	INAPMGSXUVUWAF-PTQMNWPWSA-N 18169 HMDB06814 C04006 440194	2	1-L-MYO-INOSITOL-1-P	C6H11O9P1
20-hydroxy-D4-neuroprostane	True	FUDAOIJHCQWTIE-UHFFFAOYSA-N	1	CPD66-62  ;  CPD66-59  ;  CPD66-64  ;  CPD66-61  ;  CPD66-65  ;  CPD66-63	C22H31O5
keratan sulfate I biosynthesis, precursor 17	False		0
R total carnitine	False		1
Hexacosanoyl-CoA (n-C26:0CoA)	True	FHLYYFPJDVYWQH-CPIGOPAHSA-N 64868 HMDB06459 25246198	2	CPD1G-277	C47H82N7O17P3S1
palmitoleoyl-Carnitine	False		1
nervonyl coenzyme A	True	QHZAQVTVYPHLKK-UYJVTQAVSA-N C16532 24892792	1	CPD-14269	C45H76N7O17P3S1
(R)-5-Diphosphomevalonate	True	SIGQQUBJQXSAMW-ZCFIWIBFSA-N 15899 HMDB01090 C01143 439418 LMFA01050416	4	CPD-641	C6H10O10P2
Stearoyl-CoA (n-C18:0CoA)	True	SIARJEKBADXQJG-LFZQUHGESA-N 15541 HMDB01114 C00412 439229	11	STEAROYL-COA	C39H66N7O17P3S1
3(S),8(R)-dihydroxy-6E,10Z-hexadecadienoate	False	XUYMRSHCNSDJAN-CABCVRRESA-N	2
keratan sulfate II boisynthesis, precursor 2	False		1
10-hydroxy-octadec-12Z-enoate-9-beta-D-glucuronide	False	IRADJQUIAYBZPY-FYCFNANRSA-N	1
Adenosine	True	OIRDTQYFTABQOQ-KQYNXXCUSA-N 16335 HMDB00050 C00212 60961	12	ADENOSINE	C10H13N5O4
N-retinylidene-N-retinylethanolamine	False	WPWFMRDPTDEJJA-UHFFFAOYSA-N	6
Biotinyl-5'-AMP	True	UTQCSTJVMLODHM-RHCAYAJFSA-N 3110 HMDB04220 C05921 5326875	4	BIO-5-AMP	C20H27N7O9P1S1
N-Acetylneuraminate 9-phosphate	True	SQMNIXJSBCSNCI-LUWBGTNYSA-N 27438 HMDB06268 C06241 440962	1	N-ACETYL-NEURAMINATE-9P	C11H17N1O12P1
choloyl-CoA(4-)	True	ZKWNOTQHFKYUNU-JGCIYWTLSA-N 15519 HMDB01374 C01794 439573	4	CPD-202	C45H70N7O20P3S1
13-cis-oxo-retinoic acid	True		2	CPD1F-138	C20H27O3
Butanoyl-CoA	True	CRFNGMNYKDXRTN-UHFFFAOYSA-N 57371 HMDB01088 C00136 265	13	BUTYRYL-COA	C25H38N7O17P3S1
CDPcholine	True	RZZPDXZPRHQOCG-OJAKKHQRSA-N 16436 HMDB01413 C00307 13804	3	CDP-CHOLINE	C14H25N4O11P2
5beta-cholestane-3alpha,7alpha,12alpha,26-tetrol	True	XJZGNVBLVFOSKJ-XZULNKEGSA-N 17278 HMDB01231 C05446 193321 LMST04030014	3	5-BETA-CHOLESTANE-3-ALPHA7-TETRAOL	C27H48O4
GD2	False	28648	0
L-threonine	True	AYFVYJQAPQTCCC-GBXIJSLDSA-N 16857 HMDB00167 C00188 6288	23	THR	C4H9N1O3
imidazole-4-acetaldehyde	True	MQSRGWNVEZRLDK-UHFFFAOYSA-N 27398 HMDB03905 C05130 150841	3	IMIDAZOLE_ACETALDEHYDE	C5H6N2O1
Leucylglycine	True	97364	1	CPD-9372  ;  CPD-12312  ;  3-AMINO-6-ACETAMIDOHEXANOATE  ;  CPD-567  ;  N-ACETYL-L-LYSINE	C8H16N2O3
2,4,7,10,13-hexadecapentaenoylcoa	False		2
tetradecadienoylcoa	True		1	CPD0-1162  ;  CPD0-1158	C35H54N7O17P3S1
Se-Adenosylselenohomocysteine	False	UVSMMLABJBJNGH-WWJIDFMMSA-N HMDB11117 C05692 16682731	2
Thyrotropin releasing hormone	False	XNSAINXGIQZQOO-SRVKXCTJSA-N 35940 HMDB05763 C03958 638678	1
(alpha-D-mannosyl)6-beta-D-mannosyl-diacetylchitobiosyl-L-asparagine (protein)	False		2
N-acetyl-L-aspartate(2-)	True	OTCCIMWXFLJLIA-BYPYZUCNSA-N 21547 HMDB00812 C01042 65065	2	CPD-420	C6H7N1O5
L-gulonate	True	RGHNJXZEOKUKBD-QTBDOELSSA-N 16154 HMDB03290 C00800 152304	4	L-GULONATE	C6H11O7
acetylcholine	True	OIPILFWXSMYKGL-UHFFFAOYSA-N 15355 HMDB00895 C01996 187	2	ACETYLCHOLINE	C7H16N1O2
GlcNAc(3S)-alpha-1,4-GlcA-beta-1,3-Gal-beta-1,3-Gal-beta-1,4-Xylose	False		1
itaconate(2-)	True	LVHBHZANLOWSRM-UHFFFAOYSA-N 30838 HMDB02092 C00490 811 LMFA01170063	2	ITACONATE	C5H4O4
VI2Fuc-nLc6	False	61648	0
hexaglutamyl folate  (THF)	False	FWAQAOUHULVCBP-XPZKFFRXSA-N HMDB06563 169691	5
L-alanyl-L-leucine	True	RDIKFPRVLJLMER-RQJHMYQMSA-N 6992388	1	CPD-13398	C9H18N2O3
(2S,3R)-3-hydroxybutane-1,2,3-tricarboxylate	True	HHKPKXCSHMJWCF-WVBDSBKLSA-N 15607 HMDB06471 C04593 5459784	1	CPD-618	C7H7O7
5(S)-HPETE(1-)	True	JNUUNUQHXIOFDA-LJQANCHMSA-N 15632 HMDB01193 C05356 5280778 LMFA03060012	1	6E8Z11Z14Z-5S-5-HYDROPEROXYCOSA-6	C20H31O4
1D-myo-inositol 1,4,5,6-tetrakisphosphate(8-)	True	MRVYFOANPDTYBY-YORTWTKJSA-N 16067 HMDB04527 C11555 443266	2	INOSITOL-1456-TETRAKISPHOSPHATE	C6H8O18P4
melatonin radical	False	SQNQBXWYHXYLQX-UHFFFAOYSA-N	2
keratan sulfate I biosynthesis, precursor 11	False		1
D-ribulose 5-phosphate(2-)	True	FNZLKVNUWIIPSJ-UHNVWZDZSA-N 17363 HMDB00618 C00199 439184	6	RIBULOSE-5P	C5H9O8P1
